trace_ID,frame,position,roi_ID,BG,A,z_px,y_px,x_px,sigma_z,sigma_xy,z,y,x
4,7,W0001,4.0,94.55696607510146,4689.12496682845,7.13978194210246,6.384588269766346,5.825732556960871,177.30492170989294,71.43766470737927,1427.956388420492,619.3050621673356,565.0960580252045
4,8,W0001,4.0,65.11332522633143,7947.15593869768,6.964581321848298,6.466656878630581,5.973488408680802,177.69787255600897,68.23553336263107,1392.9162643696595,627.2657172271664,579.4283756420377
4,9,W0001,4.0,57.589936584157215,9407.760490156577,6.973122320829426,6.168385972515368,6.287852469978151,175.3746608131852,65.3333955658012,1394.6244641658852,598.3334393339907,609.9216895878806
4,10,W0001,4.0,81.3139319227649,4541.071975382437,6.980936210119651,5.664450542020498,6.0213285593627,189.59624368867475,75.34209426291001,1396.1872420239301,549.4517025759883,584.0688702581818
4,11,W0001,4.0,50.85137998016621,5054.112004507099,6.824419798264015,7.152860242647329,7.006632408233493,178.83077176352393,73.83038413558764,1364.883959652803,693.827443536791,679.6433435986488
4,12,W0001,4.0,22.421400466584213,194.2274467109536,6.486037686833259,6.965059803153979,6.413303283980821,279.157046800867,106.5512391659433,1297.2075373666519,675.610800905936,622.0904185461396
4,13,W0001,4.0,505.237587494328,48030.17042834746,6.935849228736171,6.305488378044425,6.239354610818173,188.7391130292506,75.52617319745481,1387.1698457472341,611.6323726703092,605.2173972493629
5,0,W0001,5.0,15.87841665132443,37.01622747790293,5.677873423596344,8.225456019615326,2.336030308431651,919.1118742162573,293.334788086301,1135.5746847192688,797.8692339026866,226.59493991787014
5,1,W0001,5.0,53.51956801235641,2031.0707870431347,6.724197282021196,6.178401559235517,6.1312781258758084,223.7596643209815,90.7665693685356,1344.8394564042392,599.3049512458451,594.7339782099534
5,2,W0001,5.0,45.93438605050705,6950.348248615055,6.7496022917472756,5.49604565888392,5.880277320192741,173.06641541851462,65.40202387883636,1349.9204583494552,533.1164289117403,570.3869000586959
5,3,W0001,5.0,78.3608281927835,8916.184743402973,7.378938501683442,5.862417725951381,5.409721052393035,178.76664048865516,67.74505366589389,1475.7877003366884,568.654519417284,524.7429420821244
5,4,W0001,5.0,70.90765847503822,3870.1550041128166,6.8854631057499915,5.66037285420076,5.17540562781172,188.08315378541985,70.55312539278229,1377.0926211499982,549.0561668574737,502.01434589773686
5,5,W0001,5.0,76.74182010308382,4161.399944202338,6.99225249688018,6.498577987120373,5.624521462428839,180.30988870449377,71.10669949946357,1398.450499376036,630.3620647506762,545.5785818555973
5,6,W0001,5.0,77.2740173139281,2809.041678032262,7.393728812767174,6.499594477031747,5.747395484511078,208.35130441906443,75.48992801180097,1478.7457625534348,630.4606642720794,557.4973619975746
5,7,W0001,5.0,89.69736718165485,2284.147095281857,7.094151552374064,6.446650115262127,6.807493130359592,197.82435383095637,75.78535968597636,1418.8303104748127,625.3250611804264,660.3268336448804
5,8,W0001,5.0,61.06716783226932,4335.974592284357,7.499908289179973,8.105383516013337,6.684968515427314,175.73434882934777,70.67134597353922,1499.9816578359946,786.2222010532937,648.4419459964495
5,9,W0001,5.0,57.49823236359129,10432.507588072109,7.2425445414843415,8.115798801138558,6.818757776270905,172.1533484103334,63.05755005186134,1448.5089082968682,787.2324837104401,661.4195042982778
5,10,W0001,5.0,94.08885385357647,1783.032471525434,6.7200669325766285,8.173316682063197,7.727994642849645,211.02046895653558,92.16712123046378,1344.0133865153257,792.8117181601301,749.6154803564156
5,11,W0001,5.0,54.625771160508634,2248.855601220561,6.647018359141882,5.932973139503614,5.76232305960598,198.2303450621811,83.10315853139514,1329.4036718283764,575.4983945318505,558.94533678178
5,12,W0001,5.0,24.40662295896604,49.47765154253194,0.819533976195792,6.085237084158528,13.68003856858205,304.8129125415523,108.49157800859133,163.9067952391584,590.2679971633772,1326.9637411524589
5,13,W0001,5.0,377.4125816629215,31456.98963223726,6.8398362996876605,6.6836042980855135,6.252086129808922,195.9889058621214,89.52652569516223,1367.9672599375322,648.3096169142948,606.4523545914655
6,0,W0001,7.0,32.42983905908751,405278.68230270734,18.127195129594924,84.03532293881513,-7.078782299518607,1719.6575090864171,1068.0156647128167,3625.439025918985,8151.426325065067,-686.6418830533048
6,1,W0001,7.0,81.75276217922298,19291.940970857282,7.312932649585848,6.226275096516639,5.791148795611006,176.69832614903515,66.06804079898214,1462.5865299171696,603.948684362114,561.7414331742676
6,2,W0001,7.0,84.81031579162254,13539.739364056833,7.187697856266597,6.88058215678897,6.987475609099565,168.77116067945826,66.80031910902156,1437.5395712533195,667.4164692085301,677.7851340826578
6,3,W0001,7.0,103.84673204454012,28960.42346627679,7.1896175637657205,7.141065961803669,6.533511115758485,171.51332081240912,65.40510775169697,1437.923512753144,692.6833982949559,633.7505782285731
6,4,W0001,7.0,84.07342713572181,11041.79740590895,7.6372503045324365,7.29900729981151,6.718598195586666,181.85244725271542,67.72272611547952,1527.4500609064874,708.0037080817165,651.7040249719066
6,5,W0001,7.0,127.9828501384746,10641.97952066056,7.829819433193249,7.181970332475739,6.502625543181014,204.80248929069748,72.10137418208667,1565.9638866386497,696.6511222501467,630.7546776885583
6,6,W0001,7.0,144.08667463788666,3472.076136069786,8.463451432329972,6.846016540620699,6.344527360457453,220.79803832764924,74.6513426482382,1692.6902864659944,664.0636044402078,615.4191539643729
6,7,W0001,7.0,127.1401477551884,950.8152888477194,7.697011776254209,7.335389951951649,5.52192214480843,307.8786645764344,91.43801221803649,1539.4023552508418,711.53282533931,535.6264480464177
6,8,W0001,7.0,86.49000988007315,5377.990715577338,8.322016840985855,8.406001818833687,5.474130134857262,198.88898444526973,69.28589986028408,1664.403368197171,815.3821764268677,530.9906230811544
6,9,W0001,7.0,59.544271742845105,9731.152058242442,8.415530089521667,9.067784389546688,4.316792581154918,182.00785845168954,64.36209934708454,1683.1060179043334,879.5750857860287,418.7288803720271
6,10,W0001,7.0,119.60750354720682,894.7241973027668,5.825319961960975,8.334518918931948,9.286261972183205,279.87414023185505,140.2697839041361,1165.0639923921951,808.448335136399,900.7674113017708
6,11,W0001,7.0,82.57060718846441,13398.676306870444,7.111741523691925,6.526998383602746,5.8818196237082985,171.1586146606504,67.97921801019166,1422.348304738385,633.1188432094664,570.536503499705
6,12,W0001,7.0,6.152721636331713,3844.5976638320817,-209.3928202864634,5.641100309788559,13.325283505747707,9731.678032786693,994.6431098742659,-41878.56405729268,547.1867300494903,1292.5525000575276
6,13,W0001,7.0,721.5737041542778,74141.32417866077,7.396195388090207,7.112167603040369,6.322079604267401,189.7722025597928,75.62922991142146,1479.2390776180414,689.8802574949158,613.2417216139379
7,0,W0001,8.0,15.318405961485553,6984.94374787325,44.40980352393246,-58.19845309880598,-56.88355867823391,5705.756626149255,1633.4751718989232,8881.960704786492,-5645.24995058418,-5517.705191788689
7,1,W0001,8.0,58.53607068090555,8850.77101576305,6.40755070647544,6.090896291263912,6.8501738979499684,184.4757631950942,67.01801891888317,1281.5101412950878,590.8169402525995,664.4668681011469
7,2,W0001,8.0,43.8227001408404,5002.985629557086,6.925901640489349,7.04751688886809,6.9475085090756465,184.16725705828696,66.45945077480877,1385.1803280978697,683.6091382202047,673.9083253803377
7,3,W0001,8.0,57.19272786247945,7147.147865547714,7.104218500864175,7.548193357193086,7.114500774925475,183.27221515739515,64.4789645827033,1420.843700172835,732.1747556477294,690.1065751677711
7,4,W0001,8.0,69.88112870306429,14985.350242390925,7.519722700517773,7.009047442829773,6.9221206489305755,166.71444925755938,64.22166468076044,1503.9445401035546,679.877601954488,671.4457029462658
7,5,W0001,8.0,89.76288683024413,8378.276971219993,7.178777104158371,7.049624037437617,6.4374661525930925,186.2762708001305,69.16762337656341,1435.7554208316742,683.8135316314489,624.4342168015299
7,6,W0001,8.0,96.54300367913953,7257.109616468122,7.470256101510846,6.576595720935669,5.869177671635353,198.7637705249599,70.95916202778191,1494.0512203021692,637.9297849307599,569.3102341486292
7,7,W0001,8.0,106.38568612926804,5181.2519051225945,6.787027874640661,6.346736007728539,6.549467269309416,197.07759979572447,71.64304166332593,1357.4055749281322,615.6333927496682,635.2983251230133
7,8,W0001,8.0,66.25549809279784,6153.880804946257,6.779224028669956,6.457248618461225,5.762316213446041,204.8700380331009,71.05578399202926,1355.8448057339913,626.3531159907388,558.9446727042659
7,9,W0001,8.0,43.82051715053634,8934.023322094385,6.642494231880519,6.471945211816293,5.516680840479671,172.1619484575337,66.77564671268455,1328.4988463761038,627.7786855461804,535.118041526528
7,10,W0001,8.0,63.285564469687955,2703.039553015168,6.893923965490696,6.048619711110923,4.8025709139732475,216.1630664022378,74.69817812716491,1378.7847930981393,586.7161119777595,465.849378655405
7,11,W0001,8.0,51.400191094004946,7681.752766139085,6.169204157682093,6.238917028559121,7.0681182995222445,175.21299758751096,66.39789785853229,1233.8408315364186,605.1749517702348,685.6074750536577
7,12,W0001,8.0,17.648377392863836,39.1054282071891,2.7057910455136676,3.2132190435952617,1.5523628813497308,668.4235617418626,202.58437665177672,541.1582091027335,311.6822472287404,150.57919949092388
7,13,W0001,8.0,464.78563032595406,58777.11502399213,6.994249467041226,6.694272082984223,6.391041185216909,185.02844895114023,71.84163796670185,1398.8498934082452,649.3443920494697,619.9309949660402
8,0,W0001,9.0,13.657571039224042,29.98688021950796,10.648287373454052,8.096699506615632,17.573068267128562,1093.4560489046485,408.009934459781,2129.6574746908104,785.3798521417164,1704.5876219114705
8,1,W0001,9.0,39.75932276580914,867.2541421884507,5.102090909252466,5.484864558496018,3.8143418642430715,234.57730558088187,78.9447586167435,1020.4181818504932,532.0318621741138,369.99116083157793
8,2,W0001,9.0,39.53363752270005,991.5256053296092,5.483198032347579,5.01784728041397,4.07746904120128,243.2488537147318,82.7771963621919,1096.6396064695157,486.7311862001551,395.5144969965242
8,3,W0001,9.0,56.29360686574884,368.0781775114217,5.8496749352173945,5.1666300034990105,5.236068812814842,304.13177612062424,90.24809516257544,1169.934987043479,501.163110339404,507.89867484303966
8,4,W0001,9.0,47.86931442047775,850.961847993046,5.636240125602316,5.674422186851105,5.10278189756637,223.90874796567454,77.46496942442201,1127.2480251204631,550.4189521245572,494.9698440639379
8,5,W0001,9.0,78.43197714718025,2575.3513379858664,4.983856300494068,5.528219127949567,5.962935045477183,224.76674344238089,78.28265463255612,996.7712600988136,536.237255411108,578.4046994112867
8,6,W0001,9.0,57.61522544872973,568.1726154710269,5.040070333644607,5.446596727611098,5.506263832945203,308.6574418655466,87.63230972168627,1008.0140667289214,528.3198825782765,534.1075917956847
8,7,W0001,9.0,58.392012762854044,365.32040305959544,4.680981463815043,4.119862487961024,5.394918902252873,249.2472747136062,80.509720349033,936.1962927630086,399.6266613322193,523.3071335185286
8,8,W0001,9.0,40.566579375188596,303.4521851307366,4.501203030791687,3.7244865688657636,5.545761919798167,260.9285041394519,94.30318567718872,900.2406061583374,361.27519717997905,537.9389062204223
8,9,W0001,9.0,45.27242963054157,2461.442881702225,5.183758499492518,3.4302130233443435,5.3918371763861765,193.31971972199943,68.70861451953851,1036.7516998985036,332.7306632644013,523.0082061094591
8,10,W0001,9.0,35.99284012948561,67.74120304978175,6.485885580549814,1.5342390742502265,6.8987208083390215,557.0133046797569,217.46718141471854,1297.1771161099628,148.82119020227196,669.1759184088851
8,11,W0001,9.0,42.406488825662805,1009.7328294626027,5.266188795379292,5.511841356575856,4.005620794596717,234.48771330099865,80.27347839624466,1053.2377590758583,534.6486115878581,388.5452170758815
8,12,W0001,9.0,9.071082001320708,13899.449791968003,13.886905879561178,9.045876357753238,163.6960795203593,1273.3645347664408,2859.330441611032,2777.3811759122354,877.4500067020641,15878.51971347485
8,13,W0001,9.0,419.7673307408434,12301.901992234692,5.178288306978857,4.909557334111563,5.249842502337646,213.1581258105549,83.29521462877975,1035.6576613957714,476.2270614088216,509.23472272675167
9,0,W0001,10.0,22.374791779263777,71.87725832215433,-45.193817993744695,2.4349720536964417,1.0806030581974644,3842.2331903259346,530.9143171184396,-9038.76359874894,236.19228920855485,104.81849664515404
9,1,W0001,10.0,99.11744984278215,7331.456879087877,5.794747004950569,8.13949175550309,6.06143858530322,204.10035506894616,70.04413213744593,1158.9494009901139,789.5307002837998,587.9595427744123
9,2,W0001,10.0,65.97569451930234,2182.9667724778737,6.331686722736961,8.310709647046625,6.765723195996125,224.67872904025188,76.00886816168472,1266.3373445473921,806.1388357635227,656.2751500116241
9,3,W0001,10.0,83.05232818441604,4846.190208028374,6.6087522880397405,7.682025300430429,7.0728104195730035,202.94485696682978,70.3814228106979,1321.7504576079482,745.1564541417516,686.0626106985814
9,4,W0001,10.0,95.81212309436444,4829.7444539857515,6.876901914632676,7.406457223932696,6.406321930771627,212.31486709967794,72.98512891945315,1375.3803829265353,718.4263507214715,621.4132272848478
9,5,W0001,10.0,158.42774260967795,5744.444883736241,7.143093095826072,7.505905274648461,7.202825438701922,221.68218964063504,73.69948527669638,1428.6186191652143,728.0728116409007,698.6740675540864
9,6,W0001,10.0,138.5063580946226,4750.803313293709,6.7388306967650236,6.512183421327551,6.683938918031331,256.6412357274545,83.31723414923052,1347.7661393530047,631.6817918687724,648.3420750490392
9,7,W0001,10.0,105.12070319294662,1776.0180638322397,6.379515148854546,6.150471373169379,5.510911760128245,296.75542799599896,102.67718521539946,1275.9030297709091,596.5957231974298,534.5584407324397
9,8,W0001,10.0,82.2536337904512,10071.191129120767,7.287109175159971,5.8027610164351024,4.661459179714352,194.97463191787455,67.00073758885081,1457.4218350319943,562.8678185942049,452.1615404322921
9,9,W0001,10.0,58.313474079084514,1977.6523699181807,6.355753364062012,6.022903285395907,4.2492632650108355,290.9614446012529,86.4813768034976,1271.1506728124023,584.221618683403,412.17853670605103
9,10,W0001,10.0,144.21511296758075,4674.155177335889,6.409305466418892,5.921822375375645,4.2032925347013705,268.49394665624243,83.50733948968151,1281.8610932837782,574.4167704114376,407.7193758660329
9,11,W0001,10.0,61.12925113489324,7219.97087338434,5.682513714165452,8.142070665352335,5.92442819725051,196.1158789798798,68.29535752774348,1136.5027428330905,789.7808545391765,574.6695351332995
9,12,W0001,10.0,32.222595093072314,57.767432926889086,2.263664274979019,7.721036470250486,5.880410106584436,654.4381541565488,141.022742824281,452.7328549958038,748.9405376142972,570.3997803386903
9,13,W0001,10.0,667.8194954983923,29486.71217481673,6.696194243476685,7.1178099597816775,6.222701270343338,238.89567212231918,96.49928056198142,1339.238848695337,690.4275660988227,603.6020232233037
10,0,W0002,0.0,28.235151961887887,206.81727990787772,2.5149213153543966,5.65021458513372,4.652905145546051,345.82074343468764,97.91654424378564,502.9842630708793,548.0708147579709,451.33179911796697
10,1,W0002,0.0,84.78683968333559,5487.990916419488,2.819003398604289,6.540952895266063,7.703231279812874,225.9468897803587,73.82828440893188,563.8006797208578,634.4724308408081,747.2134341418488
10,2,W0002,0.0,65.45672111884195,1688.825251260647,2.8958259403294013,6.817097603923032,8.515254546066435,240.7388180754618,87.98688542396744,579.1651880658802,661.2584675805341,825.9796909684442
10,3,W0002,0.0,129.5829845866444,5636.338344150133,2.7390981623467394,7.332652751476043,7.8460081030219815,259.8106207327706,81.98023822695322,547.8196324693479,711.2673168931761,761.0627859931323
10,4,W0002,0.0,108.75899182445681,7434.660354184269,2.792278751474095,6.891240169662538,7.879229255410171,227.49739297349188,72.50713905996736,558.455750294819,668.4502964572662,764.2852377747865
10,5,W0002,0.0,116.67327966139881,4510.489838628516,3.386016864535395,6.4376506251459755,7.032447010891023,237.71171658747994,75.93432339725135,677.203372907079,624.4521106391596,682.1473600564292
10,6,W0002,0.0,116.6538151428601,4144.604895734839,2.9968500491584065,5.783668300856129,6.710567374624186,251.75669829088974,77.2052350504503,599.3700098316813,561.0158251830445,650.9250353385461
10,7,W0002,0.0,105.05456425961013,5541.854966390931,2.9911970563098373,6.3475947070643,6.249582854382017,276.6364747846482,79.1189698225734,598.2394112619675,615.7166865852371,606.2095368750556
10,8,W0002,0.0,73.65131357345506,12410.531264667055,3.528460791619014,5.6127409724951365,6.060839215433141,261.1218947487851,67.4115485047425,705.6921583238028,544.4358743320282,587.9014038970147
